10280,1524549609,175840,655848,2,213,885,0.2200,0.0300,0.1100,2945,83.3640,0.0000,0.3341,0.0167,4.8088,0.0000,3.4408,8.0341,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5723,79680208896,6372093952,408983552,87.2071,494512128,59996160,91.5723,79680208896,6372077568,69236928512,91.5723,79680208896,6372081664,69236932608,91.5723,79680208896,6372077568,3509739520,4143763456,0,0,0
10280,1524549614,171544,156664,3,213,670,0.2100,0.0300,0.1100,1509,83.3417,0.0000,0.3342,0.0167,4.7786,0.0000,3.5082,8.0200,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5723,79680208896,6372106240,408983552,87.2071,494512128,59996160,91.5723,79680208896,6372093952,69236903936,91.5723,79680208896,6372106240,69236912128,91.5723,79680208896,6372098048,3506098176,4143763456,0,0,0
10280,1524549619,211808,157952,2,213,749,0.1900,0.0300,0.1100,2038,83.9426,0.0000,0.4169,0.0167,4.6077,0.0000,3.2872,7.5050,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5723,79680208896,6372126720,408983552,87.2071,494512128,59996160,91.5723,79680208896,6372110336,69236887552,91.5723,79680208896,6372122624,69236887552,91.5723,79680208896,6372122624,3509764096,4143763456,0,0,0
10280,1524549624,172720,180864,2,213,645,0.1700,0.0300,0.1000,1557,85.3882,0.0000,0.3833,0.0167,4.0320,0.0000,3.0333,6.9322,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5722,79680208896,6372143104,408983552,87.2071,494512128,59996160,91.5723,79680208896,6372126720,69236871168,91.5722,79680208896,6372139008,69236871168,91.5722,79680208896,6372139008,3509657600,4143763456,0,0,0
10280,1524549629,205816,149376,3,213,699,0.1600,0.0300,0.1000,1768,86.5801,0.0000,0.3828,0.0166,3.6137,0.0000,2.7801,6.4570,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5722,79680208896,6372159488,408983552,87.2071,494512128,59996160,91.5722,79680208896,6372151296,69236854784,91.5722,79680208896,6372155392,69236854784,91.5722,79680208896,6372155392,3509641216,4143763456,0,0,0
10280,1524549634,173648,153952,4,213,673,0.1500,0.0300,0.1000,1588,87.5874,0.0000,0.3824,0.0166,3.2591,0.0000,2.5790,5.9860,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5722,79680208896,6372184064,408983552,87.2071,494512128,59996160,91.5722,79680208896,6372171776,69236838400,91.5722,79680208896,6372171776,69236838400,91.5722,79680208896,6372171776,3510452224,4143763456,0,0,0
10280,1524549639,212800,181184,2,213,707,0.1300,0.0300,0.1000,1817,88.8039,0.0000,0.4328,0.0167,2.8291,0.0000,2.3976,5.3262,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5722,79680208896,6372196352,408983552,87.2071,494512128,59996160,91.5722,79680208896,6372192256,69236817920,91.5722,79680208896,6372192256,69236817920,91.5722,79680208896,6372192256,3510345728,4143763456,0,0,0
10280,1524549644,214800,160272,2,213,683,0.1200,0.0300,0.1000,1584,90.2699,0.0000,0.3330,0.0000,2.3813,0.0000,2.1659,4.6787,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5721,79680208896,6372229120,408983552,87.2071,494512128,59996160,91.5722,79680208896,6372212736,69236793344,91.5721,79680208896,6372216832,69236793344,91.5721,79680208896,6372216832,3510288384,4143763456,0,0,0
10280,1524549649,170232,152728,2,213,741,0.1100,0.0300,0.0900,2033,91.3434,0.0000,0.3496,0.0000,2.0133,0.0000,1.9817,4.1292,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5721,79680208896,6372245504,408983552,87.2071,494512128,59996160,91.5721,79680208896,6372233216,69236764672,91.5721,79680208896,6372245504,69236776960,91.5721,79680208896,6372233216,3510394880,4143763456,0,0,0
10280,1524549654,208024,179552,2,213,647,0.1000,0.0300,0.0900,1403,92.5525,0.0000,0.3835,0.0000,1.4988,0.0000,1.8000,3.5845,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5721,79680208896,6372261888,408983552,87.2071,494512128,59996160,91.5721,79680208896,6372249600,69236748288,91.5721,79680208896,6372261888,69236752384,91.5721,79680208896,6372257792,3510378496,4143763456,0,0,0
10280,1524549659,185120,176536,4,213,742,0.1000,0.0300,0.0900,1895,93.5333,0.0000,0.4498,0.0000,1.1004,0.0000,1.6164,3.1484,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5721,79680208896,6372278272,408983552,87.2071,494512128,59996160,91.5721,79680208896,6372261888,69236736000,91.5721,79680208896,6372274176,69236744192,91.5721,79680208896,6372265984,3510419456,4143763456,0,0,0
10280,1524549664,168648,154632,2,213,617,0.0900,0.0300,0.0900,1404,95.0000,0.0000,0.4504,0.0000,0.5668,0.0000,1.4005,2.5855,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5720,79680208896,6372294656,408983552,87.2071,494512128,59996160,91.5721,79680208896,6372282368,69236719616,91.5720,79680208896,6372290560,69236727808,91.5721,79680208896,6372282368,3510444032,4143763456,0,0,0
10280,1524549669,208168,624352,2,213,714,0.0800,0.0200,0.0900,1760,95.3461,0.0000,0.4670,0.0000,0.2502,0.0000,1.3511,2.5851,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5720,79680208896,6372315136,408983552,87.2071,494512128,59996160,91.5720,79680208896,6372302848,69236699136,91.5720,79680208896,6372311040,69236699136,91.5720,79680208896,6372311040,3510464512,4143763456,0,0,0
10280,1524549674,181712,194408,2,213,691,0.0700,0.0200,0.0800,1567,95.3477,0.0000,0.4670,0.0000,0.2501,0.0000,1.3009,2.6351,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5720,79680208896,6372331520,408983552,87.2071,494512128,59996160,91.5720,79680208896,6372319232,69236682752,91.5720,79680208896,6372327424,69236682752,91.5720,79680208896,6372327424,3510337536,4143763456,0,0,0
10280,1524549679,204208,148712,2,213,743,0.0700,0.0200,0.0800,1931,95.3969,0.0000,0.3836,0.0000,0.2502,0.0000,1.2842,2.6518,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5720,79680208896,6372347904,408983552,87.2071,494512128,59996160,91.5720,79680208896,6372343808,69236666368,91.5720,79680208896,6372343808,69236666368,91.5720,79680208896,6372343808,3510374400,4143763456,0,0,0
10280,1524549684,174064,180520,2,213,625,0.0600,0.0200,0.0800,1508,95.3620,0.0000,0.4336,0.0000,0.2837,0.0000,1.2673,2.7018,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5719,79680208896,6372376576,408983552,87.2071,494512128,59996160,91.5720,79680208896,6372360192,69236641792,91.5719,79680208896,6372368384,69236649984,91.5720,79680208896,6372360192,3510366208,4143763456,0,0,0
10280,1524549689,207024,150976,2,213,706,0.0600,0.0200,0.0800,1822,95.2810,0.0000,0.4335,0.0000,0.2668,0.0000,1.3169,2.7009,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5719,79680208896,6372397056,408983552,87.2071,494512128,59996160,91.5719,79680208896,6372380672,69236613120,91.5719,79680208896,6372397056,69236629504,91.5719,79680208896,6372380672,3510423552,4143763456,0,0,0
10280,1524549694,175064,156976,2,213,610,0.0500,0.0200,0.0800,1413,95.3333,0.0000,0.4501,0.0000,0.2668,0.0000,1.3000,2.6504,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5719,79680208896,6372413440,408983552,87.2071,494512128,59996160,91.5719,79680208896,6372401152,69236596736,91.5719,79680208896,6372413440,69236609024,91.5719,79680208896,6372401152,3510407168,4143763456,0,0,0
10280,1524549699,215936,185544,2,213,689,0.2100,0.0300,0.1100,1782,95.3469,0.0000,0.4502,0.0000,0.2668,0.0000,1.3340,2.6175,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5719,79680208896,6372433920,408983552,87.2071,494512128,59996160,91.5719,79680208896,6372421632,69236576256,91.5719,79680208896,6372433920,69236580352,91.5719,79680208896,6372429824,3510468608,4143763456,0,0,0
10280,1524549704,163752,146600,3,213,692,0.1900,0.0300,0.1100,1508,95.2992,0.0000,0.4502,0.0000,0.2667,0.0000,1.3669,2.5513,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5718,79680208896,6372450304,408983552,87.2071,494512128,59996160,91.5719,79680208896,6372438016,69236559872,91.5718,79680208896,6372450304,69236563968,91.5718,79680208896,6372450304,3510353920,4143763456,0,0,0
10280,1524549709,238296,173272,4,213,771,0.1700,0.0300,0.1100,2006,95.4105,0.0000,0.4837,0.0000,0.2502,0.0000,1.3344,2.5521,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5718,79680208896,6372466688,408983552,87.2071,494512128,59996160,91.5718,79680208896,6372462592,69236543488,91.5718,79680208896,6372466688,69236547584,91.5718,79680208896,6372462592,3510366208,4143763456,0,0,0
10280,1524549714,172640,178416,2,213,604,0.1600,0.0300,0.1100,1485,95.4121,0.0000,0.5002,0.0000,0.2502,0.0000,1.3175,2.5842,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5718,79680208896,6372483072,408983552,87.2071,494512128,59996160,91.5718,79680208896,6372470784,69236527104,91.5718,79680208896,6372483072,69236531200,91.5718,79680208896,6372478976,3510288384,4143763456,0,0,0
10280,1524549719,204808,151168,2,213,669,0.1500,0.0300,0.1000,1789,95.3659,0.0000,0.4833,0.0000,0.2501,0.0000,1.3502,2.5000,4219924480,98.2529,4294963200,95.8248,99.7583,95.8248,95.8248,95.8248,91.5718,79680208896,6372499456,408983552,87.2071,494512128,59996160,91.5718,79680208896,6372495360,69236510720,91.5718,79680208896,6372499456,69236514816,91.5718,79680208896,6372495360,3510407168,4143763456,0,0,0
